article_id	talk_page_id	talk_page	thread_id	thread_title
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13854	== Peer Review ==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13857	===Langugage codes===
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13861	= Rollback explanation =
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13866	== Time for a cleanup ==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13868	= Archived discussion =
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13870	= Candidates for removal =
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13874	== Content to add ==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13878	== Editors ==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13903	== List ==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13906	== Timeline ==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13908	== Nice to rename but ==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13911	==Cost==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13913	==ArchiCAD/DATACAD input/output==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13915	==Automatic 3D modelling==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13917	==How does VARKON fit in all this?==
30489472	30489472	Talk:List_of_computer-aided_design_editors/Archive_1	13919	==Open source vs. proprietary==
8459397	8459397	User_talk:74.113.216.216	13925	==[[Ayana Angel]]==
22338707	22338707	User_talk:71.75.202.24	13929	== April 2009 ==
27027660	27027660	User_talk:Donovan0106	13937	==[[Wikipedia:Criteria for speedy deletion|Speedy deletion]] nomination of [[:JJ Donovan]]==
27027660	27027660	User_talk:Donovan0106	13939	== April 2010 ==
4201924	4201924	Talk:Good_Grief_(Arrested_Development)	13944	==Untitled==
4201924	4201924	Talk:Good_Grief_(Arrested_Development)	13950	==Fair use rationale for Image:Arrested Development - Good Grief2.jpg==
4201924	4201924	Talk:Good_Grief_(Arrested_Development)	13952	==Fair use rationale for Image:Arrested Development - Good Grief2.jpg==
4201924	4201924	Talk:Good_Grief_(Arrested_Development)	13954	== Episode notes needed? ==
45878481	45878481	User_talk:Guideurge~enwiki	13959	== Your account will be renamed ==
45878481	45878481	User_talk:Guideurge~enwiki	13962	== Renamed ==
31284954	31284954	User_talk:GiantSnowman/2011	13967	== help ==
31284954	31284954	User_talk:GiantSnowman/2011	13971	== AfDs, Erpert and ANI ==
31284954	31284954	User_talk:GiantSnowman/2011	13975	==Fons Pelser==
31284954	31284954	User_talk:GiantSnowman/2011	13978	== Yusef Ahmed Ali ==
31284954	31284954	User_talk:GiantSnowman/2011	13980	== Bri(d)gend ==
31284954	31284954	User_talk:GiantSnowman/2011	13984	==Talkback==
31284954	31284954	User_talk:GiantSnowman/2011	13986	== RfA toolbox ==
31284954	31284954	User_talk:GiantSnowman/2011	13988	== Your RfA ==
31284954	31284954	User_talk:GiantSnowman/2011	13993	==Your RfA (2)==
31284954	31284954	User_talk:GiantSnowman/2011	13998	== Evans ==
31284954	31284954	User_talk:GiantSnowman/2011	14003	== Hi there ==
31284954	31284954	User_talk:GiantSnowman/2011	14005	== [[Yusef Ali]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14008	== Your RFA ==
31284954	31284954	User_talk:GiantSnowman/2011	14019	== Rollback ==
31284954	31284954	User_talk:GiantSnowman/2011	14022	== New articles ==
31284954	31284954	User_talk:GiantSnowman/2011	14024	==I see==
31284954	31284954	User_talk:GiantSnowman/2011	14026	== Confessions ==
31284954	31284954	User_talk:GiantSnowman/2011	14028	== Interesting ==
31284954	31284954	User_talk:GiantSnowman/2011	14031	== Categories ==
31284954	31284954	User_talk:GiantSnowman/2011	14036	== Eric Fright ==
31284954	31284954	User_talk:GiantSnowman/2011	14038	== Dave Syers ==
31284954	31284954	User_talk:GiantSnowman/2011	14040	== Baldvinsson  ==
31284954	31284954	User_talk:GiantSnowman/2011	14042	== Gonzalo Cabrera AfD ==
31284954	31284954	User_talk:GiantSnowman/2011	14044	== File:FRE-GRE 2004-06-25.svg ==
31284954	31284954	User_talk:GiantSnowman/2011	14046	== Thank you for supporting the Project ==
31284954	31284954	User_talk:GiantSnowman/2011	14048	== Thanks ==
31284954	31284954	User_talk:GiantSnowman/2011	14050	== Access Denied is back ==
31284954	31284954	User_talk:GiantSnowman/2011	14052	== Hong Kong people = Hongkongers ==
31284954	31284954	User_talk:GiantSnowman/2011	14054	== Reporting to the commander ==
31284954	31284954	User_talk:GiantSnowman/2011	14056	== Fabien Lemoine ==
31284954	31284954	User_talk:GiantSnowman/2011	14059	== Briefing ==
31284954	31284954	User_talk:GiantSnowman/2011	14061	== Reasonable doubt ==
31284954	31284954	User_talk:GiantSnowman/2011	14064	== Tony Biggs ==
31284954	31284954	User_talk:GiantSnowman/2011	14066	== Publisher info ==
31284954	31284954	User_talk:GiantSnowman/2011	14069	== Service award level ==
31284954	31284954	User_talk:GiantSnowman/2011	14071	== Simon Greatwich ==
31284954	31284954	User_talk:GiantSnowman/2011	14073	== Max Cream ==
31284954	31284954	User_talk:GiantSnowman/2011	14075	== ? ==
31284954	31284954	User_talk:GiantSnowman/2011	14081	== Player notability ==
31284954	31284954	User_talk:GiantSnowman/2011	14083	== Talkback ==
31284954	31284954	User_talk:GiantSnowman/2011	14085	== Confession ==
31284954	31284954	User_talk:GiantSnowman/2011	14087	== Greatwich DOB ==
31284954	31284954	User_talk:GiantSnowman/2011	14089	==James Donnelly==
31284954	31284954	User_talk:GiantSnowman/2011	14091	== Response ==
31284954	31284954	User_talk:GiantSnowman/2011	14093	== Gunnersaurus Rex ==
31284954	31284954	User_talk:GiantSnowman/2011	14095	== Sorry! ==
31284954	31284954	User_talk:GiantSnowman/2011	14097	== [[Wikipedia:Deletion review/Log/2011 April 6#Shane Duggan]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14099	== Orphan tags ==
31284954	31284954	User_talk:GiantSnowman/2011	14103	== Invitation to take part in a pilot study ==
31284954	31284954	User_talk:GiantSnowman/2011	14106	== Category:Football biography using deprecated parameters ==
31284954	31284954	User_talk:GiantSnowman/2011	14110	== [[Marco Paixão]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14112	== What the hey? ==
31284954	31284954	User_talk:GiantSnowman/2011	14115	== Task ==
31284954	31284954	User_talk:GiantSnowman/2011	14117	== Re ==
31284954	31284954	User_talk:GiantSnowman/2011	14119	==Daniel Mudau==
31284954	31284954	User_talk:GiantSnowman/2011	14123	== My recent edits ==
31284954	31284954	User_talk:GiantSnowman/2011	14125	== Bradford City ==
31284954	31284954	User_talk:GiantSnowman/2011	14129	==ANI==
31284954	31284954	User_talk:GiantSnowman/2011	14132	== Relegation ==
31284954	31284954	User_talk:GiantSnowman/2011	14134	==[[Arthur Brown (footballer born 1885)]]==
31284954	31284954	User_talk:GiantSnowman/2011	14137	==Prodding==
31284954	31284954	User_talk:GiantSnowman/2011	14146	== Don't template the experienced editors ==
31284954	31284954	User_talk:GiantSnowman/2011	14148	== May 2011 ==
31284954	31284954	User_talk:GiantSnowman/2011	14157	==Max Cream==
31284954	31284954	User_talk:GiantSnowman/2011	14160	== H3xStack ANI ==
31284954	31284954	User_talk:GiantSnowman/2011	14162	== Zombies invade the Netherlands ==
31284954	31284954	User_talk:GiantSnowman/2011	14168	== [[Dani Sánchez (footballer)]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14170	==[[:Garry Haire]]==
31284954	31284954	User_talk:GiantSnowman/2011	14172	== Re: Regilio Seedorf PROD ==
31284954	31284954	User_talk:GiantSnowman/2011	14174	==mohamed diame article==
31284954	31284954	User_talk:GiantSnowman/2011	14176	== Statistics about CA Peñarol ==
31284954	31284954	User_talk:GiantSnowman/2011	14179	==Thanks==
31284954	31284954	User_talk:GiantSnowman/2011	14181	==&quot;Incivility&quot;==
31284954	31284954	User_talk:GiantSnowman/2011	14184	== kashif siddiqi article? ==
31284954	31284954	User_talk:GiantSnowman/2011	14186	== Burge ==
31284954	31284954	User_talk:GiantSnowman/2011	14189	== Kind of odd? ==
31284954	31284954	User_talk:GiantSnowman/2011	14192	== Fkp ==
31284954	31284954	User_talk:GiantSnowman/2011	14204	== Andrew Gold ==
31284954	31284954	User_talk:GiantSnowman/2011	14206	== [[Borja Criado]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14210	== [[Wikipedia:Proposed deletion|Proposed deletion]] of [[The Pictish Trail]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14213	== Gregoire Akcelrod ==
31284954	31284954	User_talk:GiantSnowman/2011	14215	== Defaultsorts for particular cases ==
31284954	31284954	User_talk:GiantSnowman/2011	14218	==[[WP:FPL]]==
31284954	31284954	User_talk:GiantSnowman/2011	14220	== RE: Keith Eddy ==
31284954	31284954	User_talk:GiantSnowman/2011	14222	== Speedy deletion declined: [[:FK Radnički Nova Pazova]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14224	== Speedy deletion declined: [[:FK Pobeda Beloševac]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14226	== Speedy deletion declined: [[:FK Bačka]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14228	== Speedy deletion declined: [[:FK Dorćol]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14230	== Speedy deletion declined: [[:FK Budućnost Prva Kutina]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14232	== Speedy deletion declined: [[:FK Budućnost Dobanovci]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14234	== Speedy deletion declined: [[:FK IMT Novi Beograd]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14236	== Speedy deletion declined: [[:FK Borac Ostružnica]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14238	== Speedy deletion declined: [[:FK PKB Padinska Skela]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14240	== Speedy deletion declined: [[:FK Sloga Despotovac]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14242	== Speedy deletion declined: [[:FK Sloboda Novi Kozarci]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14244	== Speedy deletion declined: [[:FK Sloga Temerin]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14246	== Speedy deletion declined: [[:FK Šumadija Aranđelovac]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14248	== STOP ==
31284954	31284954	User_talk:GiantSnowman/2011	14250	==CONCACAF Gold Cup Finals==
31284954	31284954	User_talk:GiantSnowman/2011	14254	== [[Quique Sánchez Flores]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14256	== Happy editing? ==
31284954	31284954	User_talk:GiantSnowman/2011	14259	== [[Tommy Hoban]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14261	== Help! ==
31284954	31284954	User_talk:GiantSnowman/2011	14264	== Montserrat ==
31284954	31284954	User_talk:GiantSnowman/2011	14266	== Good work ==
31284954	31284954	User_talk:GiantSnowman/2011	14268	==DYK for Keith Eddy==
31284954	31284954	User_talk:GiantSnowman/2011	14270	== Club notability ==
31284954	31284954	User_talk:GiantSnowman/2011	14273	== Alisic ==
31284954	31284954	User_talk:GiantSnowman/2011	14275	== Hi ==
31284954	31284954	User_talk:GiantSnowman/2011	14278	== Reply ==
31284954	31284954	User_talk:GiantSnowman/2011	14280	== Question ==
31284954	31284954	User_talk:GiantSnowman/2011	14283	==Hi==
31284954	31284954	User_talk:GiantSnowman/2011	14285	== Quick! ==
31284954	31284954	User_talk:GiantSnowman/2011	14287	== Graham Moseley ==
31284954	31284954	User_talk:GiantSnowman/2011	14289	==Removal of template on Conor Ramsay==
31284954	31284954	User_talk:GiantSnowman/2011	14291	== Robert Brown ==
31284954	31284954	User_talk:GiantSnowman/2011	14293	== Ross Hannah ==
31284954	31284954	User_talk:GiantSnowman/2011	14298	== Help! ==
31284954	31284954	User_talk:GiantSnowman/2011	14302	== Match in progress ==
31284954	31284954	User_talk:GiantSnowman/2011	14304	==[[Wikipedia:Proposed deletion|Proposed deletion]] of [[Pere Gratacós]]==
31284954	31284954	User_talk:GiantSnowman/2011	14306	== Gratacós - Reply ==
31284954	31284954	User_talk:GiantSnowman/2011	14310	== [[Pere Gratacós]]  reference ==
31284954	31284954	User_talk:GiantSnowman/2011	14312	== [[Otman Bakkal]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14314	== discussion you put on my talk page ==
31284954	31284954	User_talk:GiantSnowman/2011	14316	== Jungle Bhoys ==
31284954	31284954	User_talk:GiantSnowman/2011	14318	== [[Darren Stephenson]] &amp; [[Bradford City A.F.C.]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14322	==  [[Quique Sánchez Flores]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14324	== [[Anderson Marques]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14328	==Non-League club AfDs==
31284954	31284954	User_talk:GiantSnowman/2011	14330	== HELP!! ==
31284954	31284954	User_talk:GiantSnowman/2011	14332	== Notability regarding French clubs ==
31284954	31284954	User_talk:GiantSnowman/2011	14334	== Easy question ==
31284954	31284954	User_talk:GiantSnowman/2011	14337	== A barnstar for you! ==
31284954	31284954	User_talk:GiantSnowman/2011	14340	== [[Florent Sinama Pongolle]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14343	== Taskforce ==
31284954	31284954	User_talk:GiantSnowman/2011	14346	== A kitten for you! ==
31284954	31284954	User_talk:GiantSnowman/2011	14349	== [[David Goodwillie]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14351	== Outing ==
31284954	31284954	User_talk:GiantSnowman/2011	14358	== Wydad Casablanca ==
31284954	31284954	User_talk:GiantSnowman/2011	14361	==Wikipedia:WikiProject Football/New articles==
31284954	31284954	User_talk:GiantSnowman/2011	14363	== [[Mamdoh bin Abdulrahman bin Saud]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14365	== Unreferenced BLPs ==
31284954	31284954	User_talk:GiantSnowman/2011	14367	== AN/I ==
31284954	31284954	User_talk:GiantSnowman/2011	14369	== Scott Allan ==
31284954	31284954	User_talk:GiantSnowman/2011	14372	== Footballers ==
31284954	31284954	User_talk:GiantSnowman/2011	14377	== My User Page ==
31284954	31284954	User_talk:GiantSnowman/2011	14379	== Notification - Help ==
31284954	31284954	User_talk:GiantSnowman/2011	14381	== [[Wikipedia:WikiProject Football/Scotland task force|Football In Scotland task force]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14384	== My apologies ==
31284954	31284954	User_talk:GiantSnowman/2011	14386	== What's the Problem ==
31284954	31284954	User_talk:GiantSnowman/2011	14388	== Bruno Pilas ==
31284954	31284954	User_talk:GiantSnowman/2011	14390	== Bruno II ==
31284954	31284954	User_talk:GiantSnowman/2011	14392	== [[Wikipedia:Articles for deletion/Overton United F.C. (2nd nomination)]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14394	== List of fully pro leagues  ==
31284954	31284954	User_talk:GiantSnowman/2011	14398	== Reporting ==
31284954	31284954	User_talk:GiantSnowman/2011	14410	== DRN notice ==
31284954	31284954	User_talk:GiantSnowman/2011	14412	== [[Filip Twardzik]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14416	== SFL1 ==
31284954	31284954	User_talk:GiantSnowman/2011	14419	== John Mikel Obi ==
31284954	31284954	User_talk:GiantSnowman/2011	14421	== Scottish taskforce new articles ==
31284954	31284954	User_talk:GiantSnowman/2011	14423	== [[User:Kolins]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14426	== Should i stay or should i go? ==
31284954	31284954	User_talk:GiantSnowman/2011	14428	== Images ==
31284954	31284954	User_talk:GiantSnowman/2011	14431	== What the hey? ==
31284954	31284954	User_talk:GiantSnowman/2011	14435	== [[Gerard Bordas]] - Made another friend ==
31284954	31284954	User_talk:GiantSnowman/2011	14437	== [[User:Maxi1992]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14440	== SPI ==
31284954	31284954	User_talk:GiantSnowman/2011	14445	== [[List of Bohemian F. C. players]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14448	== User:Maxi1992 again ..  ==
31284954	31284954	User_talk:GiantSnowman/2011	14450	== Help ==
31284954	31284954	User_talk:GiantSnowman/2011	14454	== [[Wikipedia:Articles for deletion/Magherafelt Sky Blues F.C.]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14456	== [[Craig Scott (footballer)]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14460	== Error Messages ==
31284954	31284954	User_talk:GiantSnowman/2011	14463	== Thanks - Other ==
31284954	31284954	User_talk:GiantSnowman/2011	14465	== [[User:Kolins]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14469	== [[Hélder Postiga]] - quick one ==
31284954	31284954	User_talk:GiantSnowman/2011	14471	== Quick look ==
31284954	31284954	User_talk:GiantSnowman/2011	14475	== Hobday ==
31284954	31284954	User_talk:GiantSnowman/2011	14477	== Tom Purdie ==
31284954	31284954	User_talk:GiantSnowman/2011	14480	== Vadim Demidov ==
31284954	31284954	User_talk:GiantSnowman/2011	14482	== [[Vieirinha]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14485	== [[User:Kolins]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14487	== Greig Spence ==
31284954	31284954	User_talk:GiantSnowman/2011	14495	== Poopy Pants ==
31284954	31284954	User_talk:GiantSnowman/2011	14497	== WP:SPI - help (again)! ==
31284954	31284954	User_talk:GiantSnowman/2011	14499	== Re: Nouha Dicko ==
31284954	31284954	User_talk:GiantSnowman/2011	14501	== Gordon Russell (footballer) AFD ==
31284954	31284954	User_talk:GiantSnowman/2011	14504	== [[User:Bruno corinthiano]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14506	== Inapprpriate remarks on ANI ==
31284954	31284954	User_talk:GiantSnowman/2011	14511	== re: Interpreting profiles ==
31284954	31284954	User_talk:GiantSnowman/2011	14514	==Deletion unjustified==
31284954	31284954	User_talk:GiantSnowman/2011	14516	== Opinion ==
31284954	31284954	User_talk:GiantSnowman/2011	14519	== Nomination of [[Buen Chico]] for deletion ==
31284954	31284954	User_talk:GiantSnowman/2011	14521	== [[Peter Fyhr]] ==
31284954	31284954	User_talk:GiantSnowman/2011	14523	== Daniel Mudau ==
31284954	31284954	User_talk:GiantSnowman/2011	14525	==  New article [[User:DUCKISJAMMMY/Kevin Holt|Kevin Holt]]  ==
