article_id	talk_page_id	talk_page_title
45794339	45794339	User_talk:Chekko~enwiki
44086427	44086427	User_talk:71.20.55.16
44163915	44163915	User_talk:Lola_Dawson
22808334	22808334	User_talk:71.17.49.123
41649770	41649770	User_talk:78.144.21.219
17549370	17549370	User_talk:Fartsie17
12252118	12252118	Talk:Zbigniew_Nowosadzki
36304703	36304703	Talk:You_Won't_Let_Me
8557916	8557916	Talk:Zhang_Rui
28344805	28344805	Talk:Halichondrin_B
34365819	34365819	User_talk:77.124.234.198
10086179	10086179	Talk:Catch_Kandy
6412821	6412821	Talk:Frank_Westheimer
4694561	4694561	User_talk:Victorltang
9111985	9111985	User_talk:Forgeman50
28272087	28272087	User_talk:TwinVisual
8754019	8754019	User_talk:Jacqueline_ripstein
39591515	39591515	User_talk:Josiahbartlett99
41013620	41013620	Talk:Reception_piece
40923276	40923276	User_talk:Thefishman23
45078639	45078639	Talk:United_States_House_of_Representatives_elections_in_Vermont,_1834
29531051	29531051	User_talk:12.68.17.7
44208902	44208902	User_talk:197.237.80.209
19767712	19767712	User_talk:70.172.219.202
45275656	45275656	Talk:31st_Annie_Awards
44534051	44534051	User_talk:2.50.141.250
21544234	21544234	Talk:John_L._Crain
17382814	17382814	User_talk:121.247.210.240
12088215	12088215	Talk:Montana_Mountain
44404498	44404498	Talk:Bancker,_Louisiana
47364811	47364811	User_talk:Benjit89
22501981	22501981	Talk:Waltonia_(fungus)
21135813	9937765	Talk:Rubin_Carter_(American_football)
4117198	4117198	Talk:Christian_atheist
12736615	34094236	User_talk:213.42.21.155/Archive_1
12736615	12736615	User_talk:213.42.21.155
33779143	17813737	Talk:Bucharest_Metro_Line_M6
2813677	2813677	User_talk:QEDQED
1580770	31081890	Talk:United_States_presidential_election,_1912/Archive_1
1580770	1580770	Talk:United_States_presidential_election,_1912
34109966	34109966	User_talk:98.192.78.17/Archive_1
45524323	45524323	Talk:Farm_to_Market_Road_352
26308066	26308066	User_talk:115.119.21.149
17772132	17772132	User_talk:Siennaweb
33922877	33922877	User_talk:89.207.212.98
31336465	31336465	Talk:Domnallan_mac_Maelbrigdi
24608108	24608108	Talk:2008–09_Motherwell_F.C._season
5472166	5472166	User_talk:Alabasterjones
23097421	23097421	User_talk:Kristyst
41671159	41671159	User_talk:24.201.80.195
18110677	18110677	Talk:Oakley,_Fife
30953900	30953900	User_talk:66.36.146.18
23486871	23486871	Talk:Jersey_Post
35711988	35711988	User_talk:24.253.248.75
39149830	39149830	User_talk:204.102.83.231
20179739	20179739	Talk:Wilczogęby
43765134	43765134	Talk:Being_Mrs_Elliot
12506138	12506138	Talk:Juan_Vélez
8936213	8936213	User_talk:JoeBastholm
45487847	45487847	Talk:White_Crow_(album)
46062658	46062658	User_talk:Sam009~enwiki
4938822	4938822	User_talk:70.30.226.78
37134973	37134973	User_talk:116.88.46.106
22363605	22363605	User_talk:71.53.123.93
18012766	18012766	User_talk:Memphis_Reigne
25724949	25724949	User_talk:69.200.247.70
1116435	1116435	Talk:JOSS
1589376	1589376	Talk:Emasculation
18858057	18858057	Talk:Jabłonka-Świerczewo
44408506	44408506	Talk:Extremadurans
46261815	46261815	Talk:Anna_Kilponen
8514084	8514084	Talk:Bundesautobahn_643
21587063	21587063	User_talk:Gislas11
31840295	31840295	Talk:Ck1
16486744	16486744	User_talk:77.28.183.0
25849973	25849973	User_talk:59.95.171.17
39104842	39104842	User_talk:86.99.250.130
30991336	22504412	Talk:Nodal_admittance_matrix
29290051	29290051	Talk:St_Peter's_Church,_Allexton
12496516	12496516	User_talk:Koops345
34723519	34723519	Talk:American_Utilicraft
4165426	4165426	Talk:Ian_Campbell-Gray
11033816	11033816	Talk:Nijrab_District
23078369	23078369	Talk:Alexandrea_Yeo
1770384	1770384	Talk:Talk_box
47160543	47160543	User_talk:Jack1016
34159012	34159012	User_talk:24.5.29.246
19484629	27822774	User_talk:Edubucher/2009
19484629	19484629	User_talk:Edubucher
8719820	8719820	User_talk:72.83.77.39
5770178	5770178	Talk:Working_Men's_Club_and_Institute_Union
44553972	44553972	Talk:La_Puntilla,_Pichilemu
21515658	21515658	User_talk:72.230.142.32
19981714	19981714	Talk:Charles_Gordon,_2nd_Earl_of_Aboyne
1357049	1357049	User_talk:Mrkwpalmer
27509614	27509614	Talk:Stock_Exchange_(song)
3463054	1948203	Talk:English-language_vowel_changes_before_historic_/r/
7597542	7597542	Talk:Cadigal
9235183	9235183	Talk:Cool_Air
21737396	21737396	User_talk:69.248.221.7
20066981	20066981	User_talk:Pete_maddington
24583772	24583772	User_talk:146.163.102.172
11316140	11316140	Talk:Lode
28689213	28689213	User_talk:188.249.176.227
46232964	46232964	User_talk:173.187.14.236
11150091	11150091	User_talk:76.25.33.37
15274788	15274788	Talk:Paul_Oram
34715582	34715582	Talk:Tinajo_(place)
30971396	30112270	Talk:Ministry_of_Science_and_Higher_Education_(Poland)
37198725	37198725	User_talk:24.43.68.74
12999886	12999886	Talk:Greg_Oliphant
30575076	30575076	User_talk:70.77.117.183
44809763	44809763	User_talk:Nxtivetxngue
14495856	14495856	Talk:Mahakali_River/Comments
44277361	44277361	User_talk:TheLockStock
12355209	12355209	Talk:Oncosperma
9984812	9984812	User_talk:81.96.118.32
21632041	21632041	User_talk:71.191.35.83
23542153	23542153	User_talk:24.31.133.107
9221178	9221178	Talk:Lance_Dickson
24729583	24729583	User_talk:69.130.172.208
11776897	11776897	User_talk:80.4.192.2
17974326	17974326	Talk:Streatham-Croydon_RFC
17632752	17632752	User_talk:76.111.16.131
26684639	26684639	Talk:Focus_Bangla
4660880	4660880	Talk:Rolling_Thunder_2
24327583	24327583	User_talk:71.102.209.85
32868806	32868806	Talk:Mohamed_Naser_(Emirati_footballer)
26589025	26589025	User_talk:71.243.66.226
42375549	42375549	User_talk:2.125.82.146
26267406	26267406	User_talk:75.69.96.154
40016656	40016656	Talk:Slavsky
21626422	21626422	User_talk:24.182.104.46
20558029	13198854	Talk:NICHCY
21995359	21995359	Talk:Julie_Agoos
21934119	21934119	Talk:Tanya_Datta
17786548	17786548	User_talk:195.72.45.49
42685334	42685334	Talk:Khutzeymateen_River
43433194	43433194	User_talk:71.86.26.2
16744052	16744052	Talk:Isojoki
38701766	38701766	User_talk:Conleyz
15224208	15224208	User_talk:68.114.7.166
17592762	17592762	Talk:Denys_Page
40532000	40532000	Talk:X5_Music_Group
46941432	46941432	User_talk:203.215.122.53
22301597	22301597	User_talk:Pedicabber
47114185	47114185	User_talk:Janet_NR
27584112	27584112	Talk:Yohei_Taniike
41200864	41200864	Talk:Maya_Devi_Temple
22293655	22293655	Talk:Dunava_parish
11496529	11496529	User_talk:Ameliaeo
35936888	35936888	User_talk:Thecamelthatwenttothemosque
31105321	31105321	User_talk:24.46.186.2
14924632	14924632	User_talk:86.149.148.149
8262551	8262551	Talk:The_Chieftains_5
27950923	27950923	User_talk:86.14.153.237
19388929	18051396	Talk:Set
16154151	16154151	Talk:Taizé-Aizie
436297	436297	Talk:Orang_Pendek
17603604	17603604	User_talk:Motsakoskw
11977042	11977042	User_talk:91.13.213.244
19777590	19777590	User_talk:Ryanwalmer
14843462	14843462	Talk:No_Te_Mentia
21001380	21001380	User_talk:172.129.93.73
5596844	5596844	User_talk:Edroan
42055771	42055771	User_talk:189.200.173.12
25082234	25082234	User_talk:SometimesItTakesAJerk
42891531	42891531	Talk:Runnin'_Out_of_Air
19340329	19340329	Talk:Cooking_Mama:_World_Kitchen
33090938	30296774	Talk:Priestly_covenant
8926266	8926266	User_talk:68.89.168.67
16029539	16029539	User_talk:66.92.221.131
45859797	45859797	User_talk:Fred77~enwiki
29072227	29072227	User_talk:94.171.89.5
41893041	41893041	User_talk:Jullan3
6386011	6386011	Talk:David_Swann
14962723	14962723	Talk:List_of_Parliamentary_constituencies_in_Powys
38224008	38224008	User_talk:79.153.183.87
15714582	15714582	User_talk:216.196.200.184
30581857	10585022	Talk:Line_of_succession_to_the_British_throne/Archive_2
26138517	26138517	User_talk:76.99.70.250
2784741	2784741	User_talk:Xil/Archive_1
17005568	17005568	Talk:On_Our_Own_(1977_TV_series)
31827754	31827754	Talk:Safety_certification
18635023	12547508	Talk:Lists_of_number-one_dance_hits_(UK)
45198386	45198386	Talk:Calloodes_rayneri
24245109	24245109	User_talk:71.137.241.48
43563069	43563069	Talk:Toluca_Cathedral
23659877	23659877	Talk:Maori_River
8919898	8919898	Talk:Edgewater_railway_station
38187204	38187204	User_talk:Sabrina_Di_Marzo
37761843	37761843	Talk:Word_hoard
29970334	29970334	Talk:Ultrasonic_impact_treatment
26363353	24041893	Talk:Janet_Watson
20665412	20665412	Talk:Gunahi
5869060	5869060	Talk:Arslanbob
29823559	29823559	User_talk:86.156.195.204
42302779	42302779	Talk:2014_National_Rugby_Championship
39452781	39452781	User_talk:174.23.177.202
9218416	9218416	Talk:Grover_Lowdermilk
34025615	34025615	Talk:Gerard_Tickle
33831333	28840150	Talk:The_Stranger_Next_Door
39962944	39962944	Talk:Cleland_(surname)
40787398	40787398	User_talk:AntiScreed
4639859	4639859	Talk:Vicenza_Calcio
13609053	13609053	User_talk:74.38.252.26
39139330	39139330	User_talk:Ggsq123
7900111	7900111	Talk:James_Edward_Moore
40524373	40524373	User_talk:158.39.124.170
44600050	44600050	User_talk:99.123.250.36
35075064	35075064	Talk:Jan_Larsson
38822687	38822687	Talk:2013_Sultan_Azlan_Shah_Cup
3356264	3356264	User_talk:71.108.178.50
40468554	40468554	User_talk:Viggolarsen
29403191	3831685	Talk:List_of_National_Basketball_Association_players_with_most_points_in_a_game
15622412	15622412	User_talk:Madanda
31943360	31943360	User_talk:207.237.25.225
16675797	16675797	Talk:Lake_Phalen
45495986	45495986	Talk:1911_All-Western_college_football_team
32909284	32909284	User_talk:88.104.192.85
10644977	10644977	Talk:Gaudenzio_Marconi
21194002	21194002	Talk:Abdulatif_Al-Ameeri
42245712	42245712	User_talk:Pipem22
22006050	22006050	User_talk:69.196.171.198
30453356	30453356	Talk:Allanbank,_Scottish_Borders
43986343	43986343	User_talk:59.92.34.18
4052512	4052512	User_talk:MichaelMH
8944856	8944856	Talk:König_Brewery
9146770	9146770	Talk:Les_Eyzies-de-Tayac-Sireuil
9040494	9040494	Talk:Sabas_Pretelt_de_la_Vega
29942470	29786514	User_talk:Fareez_Shah
15629523	15629523	User_talk:69.202.53.115
22417986	22417986	User_talk:122.107.202.1
15224875	15224875	Talk:Johnston_(surname)
29044046	29044046	Talk:Médiacité
6049232	6049232	Talk:The_Ballad_of_Narayama_(1983_film)
22667831	22667831	Talk:Yvonne_Welbon
29416447	29416447	User_talk:124.181.148.172
26768257	26768257	Talk:Society_of_Antiquaries_of_Scotland
31365805	31365805	User_talk:71.29.6.146
17174668	17174668	User_talk:68.229.43.127
22469624	22469624	User_talk:68.59.92.178
19976276	19976276	User_talk:Vcsstp
14965563	14965563	User_talk:Jasonwika
19810505	19810505	User_talk:68.199.28.151
17476573	17476573	Talk:List_of_highways_numbered_291
16756088	16756088	Talk:Humphrey's_Restaurant_&_Tavern
25896994	25896994	User_talk:99.58.237.139
37370222	37370222	User_talk:101.63.172.15
37177481	37177481	User_talk:Gabrieldmay
10383168	10383168	Talk:Louisiana_Highway_1
18622869	18622869	Talk:Häfeli_DH-4
32295276	32295276	Talk:Taba_Naba
42314812	42314812	Talk:Carlos_Kasuga
21355796	21355796	Talk:Hermogenes
32999327	32999327	User_talk:Benjabenj98
3578030	3578030	User_talk:Donihue
33967461	33967461	User_talk:Mohammadfrahadi123
17104452	17104452	User_talk:JH_Dog
43693167	43693167	User_talk:107.167.99.204
14765155	14765155	User_talk:MegaSvensk~enwiki
20401254	20401254	Talk:Maple_Ridge,_Michigan
32738547	32738547	User_talk:66.227.165.95
31370101	31370101	User_talk:184.61.212.160
27327131	27327131	User_talk:Switchfootvio95
20987224	6975705	Talk:Amritha_Express
38958698	38958698	Talk:Deh_Now,_Faryab
9589821	9589821	Talk:Tsuyoshi_Suzuki
8843394	8843394	Talk:Flute_quartet
15614983	15614983	User_talk:68.108.79.7
43092294	43092294	Talk:Brainwash_Projects
47037545	47037545	Talk:Río_Grande,_Veraguas
36516551	36516551	User_talk:121.73.238.9
1177278	1177278	Talk:Godfrey_Giffard
20849461	20849461	User_talk:99.248.162.171
40179940	40179940	Talk:Mecyclothorax_sculptonotatus
30761863	30761863	User_talk:Antcurb
28877667	28877667	Talk:Maurice_Piot
32808645	19287133	Talk:Rokszyce,_Podkarpackie_Voivodeship
22337018	22337018	Talk:Thomas_Churchyard_(painter)
46068600	46068600	User_talk:Rcruz~enwiki
32231781	32231781	User_talk:24.142.8.43
41450017	41450017	User_talk:Cj126
3486355	3486355	User_talk:Wikishelly~enwiki
6974994	6974994	Talk:Smiling_Tiger
23162250	23162250	User_talk:69.108.108.154
17195542	17195542	Talk:Ferdows_County
32673492	32673492	User_talk:90.196.158.218
35690337	35690337	Talk:Saengerfest_Park
6215000	6215000	Talk:Hezbollah/Archive_2
4695848	4695848	Talk:St._Thomas,_Missouri
30628060	30628060	Talk:Ann_Mallek
23480014	23480014	Talk:Santa_Rita,_Santa_Barbara_County,_California
33384172	30592568	Talk:Occupational_privilege_tax
13469921	13469921	User_talk:Skeleton_Warrior55955
26558424	26558424	User_talk:74.213.236.5
34828301	34828301	User_talk:205.174.114.34
16285985	16285985	User_talk:Gaisto17
39412973	39412973	User_talk:71.173.10.225
15953346	15953346	User_talk:76.241.105.230
44096427	44096427	User_talk:108.254.156.254
26341560	26341560	Talk:Vancouver_Paralympic_Centre
6636100	6636100	Talk:Our_Gangs_Dark_Oath
17835100	17835100	User_talk:Lhsamet
45138460	45138460	Talk:Audea_luteoforma
18668461	18668461	Talk:Energy_law
26009437	26009437	User_talk:Tristan_youngs_961120
32016823	32016823	User_talk:Gmaguitar01
30952857	30952857	Talk:Vladimir_Gusev
42949362	5566850	Talk:The_Smokers_(film)
23343328	23343328	User_talk:75.83.217.253
45020233	45020233	User_talk:Edailly
32771415	32771415	Talk:Southerndown_Coast
33464570	13550905	Talk:Ground_granulated_blast-furnace_slag
23580440	23580440	User_talk:69.139.178.208
39586135	39586135	User_talk:117.212.228.107
4829364	4829364	User_talk:130.227.83.18
3484928	3484928	User_talk:Misbeaten
18672458	8046755	Talk:Richland_Township,_Rice_County,_Minnesota
29965347	29965347	Talk:Junsele_IF
13314671	13314671	User_talk:Fish_kha_123
6210535	6210535	Talk:No._60_Squadron_RAAF
30083566	30083566	User_talk:Daniel13021994
15283457	15283457	Talk:Orbitestellidae
16712099	16712099	User_talk:Papa_Lima_Whiskey
6448867	6448867	Talk:Joe_Stankevicius
16083445	16083445	User_talk:219.89.200.92
4370445	4370445	User_talk:Scott_Thompson
18787097	18787097	User_talk:90.197.133.74
6490416	6490416	Talk:Michael_Lynch_(arts_administrator)
16676600	16676600	Talk:Second_Army_(Australia)
34626849	34626849	Talk:Princess_Charlotte_of_Lorraine
35757244	35757244	User_talk:90.199.193.6
12613337	12613337	Talk:Haplochromis_paropius
9540608	9540608	Talk:Pixelization
30532761	30532761	User_talk:41.251.66.133
35990887	35990887	User_talk:Art_Carlson/Archive_2004-2010
39709298	39709298	Talk:Canoeing_at_the_2010_Asian_Games_–_Women's_slalom_K-1
12292250	12292250	Talk:Dirk_Martens
43970797	40694834	Talk:The_Accidental_Apprentice
23869034	23869034	Talk:The_Limousines
10576393	10576393	User_talk:Taylordeems
40696059	40696059	User_talk:Nfeklrhewfhsdi
18846972	18846873	User:Wedmedjew
17880075	12002822	Talk:Ball_'n_Chain_(Big_Mama_Thornton_song)
25863636	25863636	User_talk:71.126.97.170
30753353	30753353	User_talk:70.180.164.202
31955811	31955811	Talk:Jack_McQuaid
38086734	36392531	Talk:Oboo,_Ghana
29692953	29692953	User_talk:184.98.177.188
14171917	14171917	Talk:DWBR
6740615	6740615	Talk:Pelagius_of_Córdoba
4435348	4435348	Talk:County_Road_372A_(Wakulla_County,_Florida)
31195148	31195148	User_talk:92.251.162.19
46110077	46110077	User_talk:Thankachan~enwiki
27177149	27177149	User_talk:76.244.151.242
19164833	19164833	User_talk:68.7.132.57
6797564	6797564	Talk:La_Crosse_Aquinas_Catholic_Schools
29022282	29022282	Talk:Lötschenlücke
9926812	9926812	User_talk:69.31.150.216
23756396	23756396	Talk:Chris_Sørensen_(footballer_born_1989)
13625264	13625264	Talk:Bill_White_(comics)
41703323	41703323	User_talk:39.45.249.217
15851845	15851845	User_talk:Nio101
45225830	45225830	User_talk:152.14.60.69
38565611	38565611	User_talk:RTGregg
7984709	7984709	User_talk:FARAZARAIN
43436068	43436068	User_talk:24.110.21.168
30589233	30589233	Talk:Chemin_de_fer_de_la_Rivière_Romaine
17919192	17919192	Talk:Harry_Miller
3857776	3857776	User_talk:85.103.168.94
6276978	6276978	Talk:Bang_Bang_(Iggy_Pop_song)
45061293	45061293	Talk:Mike_Joseph
38715363	38715363	User_talk:86.41.7.50
24611170	24611170	User_talk:81.155.83.50
15891920	15891920	Talk:Shuanghuan_SCEO
42609954	16991560	Talk:Limbășelu_Mare_River
22177407	22177407	User_talk:99.237.76.208
10261904	10261904	Talk:Jamie_Cho
24738610	24738610	Talk:Revolutionary_War_Cemetery
21836945	21836945	User_talk:76.70.86.199
40087512	40087512	User_talk:Cyborian
35835253	35835253	User_talk:174.103.139.190
22811648	22811648	User_talk:Nick_rodell
6253475	6253475	User_talk:85.24.220.5
33002621	33002621	User_talk:Tireeg
25935629	25935629	Talk:Ashley_Naylor
27859066	27859066	Talk:Bystraya_Sosna_River
7106969	7106969	Talk:European_Parliamentary_Elections_Act_2002
24439732	24439732	User_talk:Alexbanks22
44871245	44871245	Talk:List_of_awards_and_nominations_received_by_Ameesha_Patel
47270967	47270967	User_talk:2602:301:7708:D210:9589:270:EC58:510
22353161	22353161	Talk:Child_labour_in_Swaziland
6894873	6894873	User_talk:71.232.148.213
2654684	2654684	Talk:Battle_of_Nagakute
7464979	7464979	User_talk:Babygirl350138
38343550	38343550	Talk:Iglesia_Vaticana_Castrense_de_San_Francisco
36477581	36477581	Talk:M-1_(Michigan_highway)/Archive_1
45719899	45719899	User_talk:1euro~enwiki
14148589	14148589	Talk:Charlie_Moore_(footballer,_born_1905)
9859356	9859356	Talk:Shane_Gallagher
24542010	24542010	User_talk:24.123.253.243
5617309	5617309	User_talk:71.108.130.246
38483170	38483170	User_talk:98.227.109.50
44739267	44739267	User_talk:59.148.214.236
35310371	35310371	User_talk:Tomdorr69
4959456	4959456	Talk:Savannah_Savages
43438993	43438993	Talk:Robert_Montgomery_McDowall
8117389	8117389	Talk:Abouriou
9645708	9645708	Talk:When_Saturday_Comes_(2point4_children)
28325355	28325355	User_talk:78.144.159.29
27241580	27241580	User_talk:41.185.164.78
47650682	47650682	User_talk:Biensurbanana
42699314	42699314	Talk:Archips_asiaticus
11166825	11166825	User_talk:Cp01607
29527517	28915612	Talk:Holy_Trinity_Monastery_Church,_Pepel
45904432	45904432	User_talk:Iraqi75~enwiki
15062545	15062545	Talk:Alan_Bean_(activist)
47139218	47139218	User_talk:ObamaIsAMonkey
37962379	37962379	User_talk:BakedBains
40731228	40731228	Talk:Back_Roads_(The_First_Edition_album)
21398427	21398427	Talk:Eurus_Wind_Farm
38609831	38609831	Talk:Dipterocarpus_macrocarpus
23049778	23049778	User_talk:Demcaps
35192547	35192547	Talk:County_Route_41_(Ontario_County,_New_York)
15746378	15746378	User_talk:99.133.161.255
42732676	18711358	Talk:Mexico_City_Mexico_Temple
43631319	43631319	Talk:Ting_Ting_Jahe
32492804	32492804	User_talk:Kmariebee
37538676	37538676	User_talk:Sutton_Porter
42846924	42846924	Talk:Finis_Malorum
9570310	9570310	Talk:New_York_Medical_College
39282965	39282965	Talk:X_Brigade,_Royal_Horse_Artillery
42787769	42787769	Talk:Pratap_simha
20052432	20052432	Talk:Stet
32808260	19733628	Talk:Jazowa,_Podkarpackie_Voivodeship
9756094	9756094	Talk:Arthur_Porritt,_Baron_Porritt/Comments
42463162	42463162	Talk:Cycas_debaoensis
38074490	38074490	Talk:Aomusic
46217379	46217379	User_talk:190.21.71.96
45967515	45967515	User_talk:Mblue~enwiki
15845383	15845383	Talk:Quarry_Wood,_Stockton-on-Tees
7555186	7555186	Talk:Social_reformers_of_India
30559128	8670285	Talk:The_Prize_(1963_film)
46817953	46817953	User_talk:Urmomdotcom1177
15345425	15345425	User_talk:67.81.43.175
22349725	22349725	User_talk:Alkatelo
28730381	28730381	User_talk:94.12.112.66
38662392	26914956	Talk:RNLB_Ruby_and_Arthur_Reed_(ON_990)
